form_count,div_count,samp_count,ol_count,h3_count,link_count,figcaption_count,object_count,u_count,track_count,dd_count,code_count,h6_count,h4_count,li_count,em_count,progress_count,paragraph_count,select_count,header_count,button_count,caption_count,sub_count,dir_count,small_count,dialog_count,time_count,map_count,col_count,main_count,input_count,style_count,tr_count,dt_count,dl_count,filename,bold_count,tfoot_count,section_count,ins_count,source_count,td_count,output_count,h2_count,span_count,aside_count,textarea_count,blockquote_count,datalist_count,svg_count,mark_count,iframe_count,image_count,wbr_count,del_count,tbody_count,hr_count,meter_count,footer_count,colgroup_count,optgroup_count,article_count,thead_count,a_count,abbr_count,br_count,font_count,option_count,table_count,legend_count,th_count,area_count,noscript_count,script_count,canvas_count,keygen_count,bdi_count,video_count,h5_count,summary_count,pre_count,s_count,quotation_count,fieldset_count,audio_count,strong_count,bdo_count,address_count,nav_count,menu_count,label_count,kbd_count,h1_count,dfn_count,sup_count,cite_count,embed_count,details_count,i_count,var_count,figure_count,param_count,menuitem_count,ul_count,quality
0,1,0,1,0,2,0,0,0,0,0,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032532_raw_html.txt,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
2,86,0,0,5,16,0,0,0,0,0,0,0,2,80,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,10,0,0,0,0,1032562_raw_html.txt,0,0,2,0,0,0,0,1,66,1,0,0,0,0,0,2,6,0,0,0,0,0,1,0,0,3,0,85,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,9,0,0,0,0,14,0
0,0,0,0,0,9,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032592_raw_html.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,189,0,0,8,9,0,0,0,0,0,0,8,0,137,0,0,34,0,1,1,0,0,0,0,0,0,0,0,0,29,2,11,0,1,1032658_raw_html.txt,0,0,0,0,0,19,0,4,105,0,1,0,0,0,0,1,31,0,0,4,0,0,0,0,0,0,0,180,0,0,0,0,5,0,0,0,3,37,0,0,0,0,7,0,0,0,0,0,0,5,1,0,2,0,0,0,1,0,0,0,0,0,33,0,0,0,0,38,0
0,244,0,1,2,11,0,1,0,0,0,0,0,1,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1032742_raw_html.txt,1,0,0,0,0,0,0,2,161,0,0,0,0,0,0,3,49,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,5,0,1,0
4,134,0,0,9,11,0,0,0,0,0,0,0,1,54,1,0,28,0,0,0,0,0,0,5,0,0,0,0,0,16,5,0,0,0,1032760_raw_html.txt,0,0,0,5,0,0,0,3,39,0,0,1,0,0,0,1,30,0,0,0,4,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1
0,159,0,0,0,7,0,0,0,0,0,0,1,2,32,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,1032778_raw_html.txt,0,0,0,0,0,38,0,1,25,0,0,0,0,0,0,2,16,0,0,0,3,0,0,0,0,0,0,65,0,0,0,0,10,0,0,0,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0
0,77,0,0,5,6,0,0,0,0,0,0,0,2,26,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032802_raw_html.txt,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
3,131,0,2,33,24,0,0,0,0,0,0,0,1,205,8,0,55,1,10,0,0,0,0,0,0,7,0,0,0,8,0,26,0,0,1032820_raw_html.txt,0,0,0,0,0,60,0,2,132,5,0,0,0,0,0,3,53,0,0,2,0,0,1,0,0,7,2,258,2,0,0,3,2,0,6,0,4,40,0,0,0,0,11,0,0,0,0,0,0,31,0,0,2,0,3,0,1,0,0,0,0,0,35,0,0,0,0,47,0
1,379,0,0,4,4,0,0,0,0,0,0,0,22,73,73,0,46,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1032826_raw_html.txt,0,0,0,0,0,0,0,4,56,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0
0,112,0,1,1,13,0,0,0,0,0,0,0,1,69,4,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1032886_raw_html.txt,0,0,0,0,0,0,0,9,49,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,8,0,0,0,0,48,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032898_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,56,0,0,1,19,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1032994_raw_html.txt,0,0,1,2,0,0,0,1,20,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,15,0,0,0,0,3,0
4,71,0,1,2,13,0,0,0,0,0,0,0,4,161,4,0,10,1,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1033042_raw_html.txt,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,180,0,0,0,8,0,2,0,0,1,41,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,24,0
5,201,0,0,4,12,0,0,0,0,0,0,0,1,375,0,0,14,1,2,10,0,0,0,0,0,23,0,0,0,26,6,0,0,0,103306_raw_html.txt,0,0,42,0,0,0,0,3,77,0,2,0,0,0,0,1,108,0,0,0,0,0,2,0,0,55,0,369,0,0,0,5,0,5,0,0,2,67,0,0,0,0,0,0,0,0,0,5,0,64,0,0,1,15,10,0,1,0,0,0,0,0,0,0,16,0,0,58,0
0,24,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1033126_raw_html.txt,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,182,0,0,0,20,0,0,0,0,0,0,50,6,220,8,0,107,0,1,1,0,0,0,0,0,0,0,0,0,12,18,0,0,0,1033174_raw_html.txt,1,0,0,0,0,0,0,0,69,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,300,0,0,1,0,0,0,0,0,1,54,0,0,0,0,6,0,0,0,0,0,0,2,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,43,0
3,132,0,2,0,5,0,0,0,0,2,0,8,1,65,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1033282_raw_html.txt,0,0,5,0,0,0,0,0,69,4,0,0,0,6,0,0,43,0,0,0,3,0,1,0,0,1,0,120,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,10,0,0,0,0,10,0
3,177,0,0,1,4,0,0,0,0,0,0,5,13,154,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1033312_raw_html.txt,0,0,0,0,0,0,0,4,74,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,1,0,0,2,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0
2,161,0,0,12,8,1,0,0,0,0,0,0,18,102,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1033396_raw_html.txt,0,0,1,0,0,0,0,8,144,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,1,0,106,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,25,0,0,21,0
4,263,0,0,0,7,0,0,0,0,0,0,0,1,85,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,21,0,18,0,0,103342_raw_html.txt,0,0,0,0,0,42,0,0,131,0,2,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,124,0,0,0,18,6,0,3,0,3,24,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,22,0
1,92,0,3,25,15,0,0,0,0,0,0,0,3,260,0,0,67,0,0,0,0,0,0,1,0,0,0,0,0,4,1,10,0,0,1033444_raw_html.txt,169,0,0,0,0,10,0,15,913,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,905,0,0,0,0,5,0,6,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,231,0,0,0,217,0,0,0,0,24,0
1,8,0,0,1,6,0,0,0,0,0,0,0,0,17,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1033456_raw_html.txt,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0
4,259,0,0,3,11,0,0,0,0,0,0,0,0,59,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,28,0,5,0,0,1033636_raw_html.txt,0,0,0,0,0,16,0,2,36,0,0,0,0,0,0,4,14,0,0,1,0,0,0,0,0,0,0,85,0,0,0,3,6,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,11,0
5,454,0,0,1,21,0,0,0,0,0,0,0,0,94,0,0,8,0,5,9,0,0,0,0,0,0,0,0,0,41,2,0,0,0,1033660_raw_html.txt,18,0,4,0,0,0,0,24,89,4,6,0,0,17,0,2,180,0,0,0,0,0,1,0,0,1,0,221,0,0,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,15,0,1,0,0,1,0,0,7,0,0,0,0,17,1
1,37,0,1,4,17,0,0,0,0,0,0,0,0,162,1,0,9,0,2,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,1033756_raw_html.txt,0,0,1,0,0,5,0,2,25,6,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,1,0,189,0,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
1,56,0,0,3,24,0,0,0,0,0,0,0,0,30,0,0,16,0,1,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1033834_raw_html.txt,0,0,2,0,0,0,0,1,27,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,6,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,1033894_raw_html.txt,0,0,0,0,0,89,0,0,6,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,42,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033948_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,221,0,0,3,11,0,0,0,0,0,0,0,0,67,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,26,0,3,0,0,1033960_raw_html.txt,0,0,0,0,0,10,0,2,47,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,73,0,0,0,3,5,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,11,0
2,203,0,0,10,13,15,0,0,0,0,0,0,1,168,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1034146_raw_html.txt,0,0,9,0,0,8,0,0,39,1,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,1,0,221,0,0,0,3,1,0,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,26,0,0,22,0
2,174,0,0,2,11,0,0,0,0,0,0,0,0,51,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,16,0,3,0,0,1034236_raw_html.txt,0,0,0,0,0,10,0,2,44,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,5,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,9,0
3,172,0,0,2,15,0,0,0,0,0,0,0,7,136,0,0,0,0,2,7,0,0,0,4,0,0,0,0,0,19,1,0,0,0,1034344_raw_html.txt,3,0,7,0,2,0,0,1,83,1,1,0,0,0,0,0,11,0,0,0,3,0,1,0,0,10,0,153,0,0,0,0,0,0,0,0,1,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,2,1,0,1,0,0,0,0,0,15,0,0,0,0,18,0
2,27,0,1,2,11,1,0,0,0,0,1,0,2,28,0,0,15,0,3,0,0,0,0,1,0,1,0,0,1,14,2,0,0,0,1034434_raw_html.txt,2,0,4,3,0,0,0,3,11,2,1,1,0,0,0,0,10,0,0,0,2,0,2,0,0,2,0,50,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034578_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,146,0,0,7,10,0,0,0,0,0,1,0,0,110,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,9,3,0,0,0,1034584_raw_html.txt,0,0,4,5,0,0,0,0,26,0,1,0,0,0,0,0,21,0,0,0,0,0,1,0,0,7,0,256,1,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,4,0,2,0,0,0,0,0,32,0,0,0,0,20,0
2,170,0,0,3,11,0,0,4,0,0,0,0,0,60,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,1034722_raw_html.txt,16,0,0,0,0,0,0,7,491,0,0,0,0,0,0,0,36,0,0,0,2,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,44,1
2,102,0,0,5,6,0,0,0,0,0,0,0,0,16,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,10,5,2,0,0,1034854_raw_html.txt,4,0,0,0,0,7,0,0,20,0,0,0,0,0,0,1,23,0,0,0,1,0,0,0,0,0,0,76,0,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0
1,498,0,1,1,13,0,0,0,0,0,0,0,2,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,2,0,0,1034878_raw_html.txt,0,0,0,0,0,4,0,10,306,2,1,0,0,0,0,2,69,0,0,2,0,0,1,0,0,0,0,307,1,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,2,0,0,0,0,48,0
2,56,0,0,6,13,0,0,0,0,0,0,0,0,18,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0,4,0,2,0,0,1034890_raw_html.txt,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,5,0,0,0,0,4,1
0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1034896_raw_html.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,277,0,0,4,24,0,0,0,0,0,0,0,2,94,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,7,10,1,0,1,1034902_raw_html.txt,19,0,0,4,0,2,0,9,56,0,1,1,0,0,0,1,40,0,0,0,0,0,1,0,0,1,0,174,1,0,0,0,1,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0
1,73,0,0,0,18,0,0,0,0,0,0,0,0,74,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1034926_raw_html.txt,0,0,7,0,0,0,0,1,7,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,70,0,0,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
4,81,0,1,7,22,0,0,0,0,0,0,0,4,77,0,0,27,0,9,0,0,0,0,1,0,5,0,0,1,13,10,0,0,0,1034962_raw_html.txt,0,0,17,3,0,0,0,11,20,2,2,0,0,0,0,0,15,0,0,0,0,0,2,0,0,8,0,93,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,0,1,0,0,0,0,0,1,0,0,0,0,18,0
8,319,0,2,7,8,0,0,0,0,0,0,15,11,125,4,0,2,8,0,16,0,0,0,31,0,0,0,0,0,35,2,0,0,0,1035076_raw_html.txt,0,0,0,0,0,0,0,3,198,0,1,0,0,0,0,0,36,0,0,0,5,0,1,0,0,0,0,195,0,0,0,22,0,0,0,0,2,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,28,0,1,0,0,0,0,0,2,0,0,0,0,51,0
2,164,0,0,13,8,2,0,0,0,0,0,0,18,102,0,0,7,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1035190_raw_html.txt,0,0,1,0,0,0,0,8,146,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,1,0,108,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,26,0,0,21,0
3,86,0,0,9,47,0,0,0,0,0,0,0,7,92,1,0,43,0,1,1,0,0,0,0,0,5,0,0,0,21,9,0,0,0,1035196_raw_html.txt,0,0,0,2,0,0,0,1,45,0,0,0,0,0,0,0,25,0,2,0,0,0,1,0,0,1,0,136,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,21,1
2,124,0,0,4,2,0,0,0,0,0,0,0,6,43,1,0,12,0,0,3,0,0,0,2,0,1,0,0,0,5,0,0,0,0,1035220_raw_html.txt,0,0,0,0,0,0,0,1,26,1,1,0,0,0,0,0,19,0,0,0,2,0,1,0,0,1,0,94,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,19,0,0,0,0,9,0
1,352,0,1,2,7,0,0,0,0,0,0,0,19,39,37,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,1035304_raw_html.txt,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,2,70,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0
6,168,0,0,15,29,0,0,0,0,0,1,0,12,88,0,0,15,0,1,1,0,0,0,5,0,0,0,0,0,42,3,0,0,0,1035322_raw_html.txt,3,0,2,0,0,0,0,4,32,1,2,0,0,0,0,0,82,0,0,0,0,0,1,0,0,1,0,137,5,0,1,0,0,0,0,0,38,44,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,12,0,2,0,0,0,0,0,12,0,0,0,0,18,0
0,36,0,0,1,16,0,0,0,0,0,0,0,0,7,2,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1035340_raw_html.txt,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,20,0,0,1,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,148,0,0,4,6,0,0,0,0,0,0,0,2,56,1,0,14,0,1,1,0,0,0,1,0,0,0,0,0,34,12,0,0,0,1035544_raw_html.txt,0,0,1,0,0,0,0,12,22,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,83,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,0,1,0,0,0,0,0,13,0,0,0,0,6,1
6,40,0,0,7,16,0,0,0,0,0,0,0,0,60,16,0,34,2,0,0,0,0,0,0,0,0,0,0,0,21,1,4,0,0,1035562_raw_html.txt,0,0,0,0,0,4,0,1,3,0,0,9,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,147,0,0,0,8,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
1,90,0,0,0,22,1,0,0,0,0,0,0,0,81,10,0,12,0,4,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1035574_raw_html.txt,0,0,4,0,0,0,0,2,13,2,0,1,0,0,0,3,7,0,0,0,0,0,2,0,0,1,0,95,0,0,0,0,0,0,0,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,14,0
1,141,0,0,2,3,0,0,0,0,0,0,1,6,92,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1035682_raw_html.txt,1,0,4,0,0,0,0,1,69,1,0,0,0,0,0,0,16,0,0,0,1,0,1,0,0,5,0,112,0,0,0,0,0,0,0,0,0,22,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19,0
3,40,0,1,2,12,0,0,0,0,0,1,0,0,19,1,0,16,1,2,1,0,0,0,1,0,2,0,0,0,9,3,0,0,0,1035694_raw_html.txt,2,0,0,0,0,0,0,2,39,7,1,0,0,0,0,5,3,0,0,0,3,0,2,0,0,2,0,42,1,0,13,27,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,0,7,0,0,0,0,0,0,0,0,0,0,3,0
2,65,0,0,1,3,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,20,0,0,1035706_raw_html.txt,2,0,0,0,0,60,0,0,4,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,1,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0
3,198,0,1,10,20,0,0,0,0,1,0,0,9,86,0,0,7,0,1,14,0,0,0,11,0,8,0,0,0,9,1,0,1,1,1035766_raw_html.txt,2,0,0,4,0,0,0,3,64,3,1,0,0,0,0,1,58,0,0,0,1,0,1,0,0,0,0,187,0,0,0,0,0,0,0,0,1,14,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,3,0,1,0,1,0,0,0,20,0,0,0,0,15,0
1,24,0,0,0,13,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1035778_raw_html.txt,0,0,3,0,0,0,0,3,15,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
3,60,0,1,13,18,0,0,0,0,0,0,0,1,105,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,1035862_raw_html.txt,4,0,0,0,0,0,0,0,25,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,0,0,0,0,0,0,11,0,77,0,0,0,0,0,0,0,111,2,1,1035874_raw_html.txt,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0,53,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,42,0,0,0,137,0,0,0,0,1,0
